id,name,tags,companies,current_price,original_price,downloads,vote_info,comment
157488,登山越野摩托,"['竞速', '模拟', '真实模拟', '赛车', '摩托车', '体育']","[{'type': 'developer', 'name': '优智游戏'}]",,,0,"{'1': 4, '2': 2, '3': 0, '4': 0, '5': 0}",[]
195174,荒野开拓记,['竞速'],"[{'type': 'publisher', 'name': '骋荣网络'}]",,,0,"{'1': -1, '2': -1, '3': -1, '4': -1, '5': -1}",[]
229739,炫音狂潮2,"['赛博朋克', '竞速']","[{'type': 'developer', 'name': '深圳市益欣网络科技有限公司'}]",,,0,"{'1': 6, '2': 8, '3': 8, '4': 6, '5': 6}",[]
43604,神偷奶爸：小黄人快跑,"['跑酷', '竞速', '单机']","[{'type': 'publisher', 'name': '北京万盛和泰科技有限公司'}, {'type': 'author', 'name': 'Gameloft'}]",,,0,"{'1': 74, '2': 34, '3': 74, '4': 72, '5': 223}",[]
180360,酷跑龙,"['养成', '穿越', '跑酷', '竞速']","[{'type': 'author', 'name': '日月焕图'}]",,,0,"{'1': 0, '2': 3, '3': 9, '4': 7, '5': 9}",[]
3813,撞头赛车,"['多人联机', '双人', '像素', '竞速', '动作']","[{'type': 'publisher', 'name': '北京唯我乐园信息技术有限公司'}, {'type': 'author', 'name': 'Dodreams Ltd.'}]",,,7174,"{'1': 30, '2': 23, '3': 29, '4': 77, '5': 532}",[]
165919,拥挤狂飙,"['体育', '街机', '赛车', '竞速']","[{'type': 'developer', 'name': '4096 Studio'}]",,,0,"{'1': 14, '2': 4, '3': 8, '4': 0, '5': 10}",[]
218761,车祸模拟器狂鸟飞车,['竞速'],"[{'type': 'developer', 'name': 'Moboage'}]",,,17,"{'1': 2, '2': 4, '3': 0, '4': 0, '5': 4}",[]
188405,疯狂赛车手,"['真实模拟', '赛车', '模拟', '竞速']","[{'type': 'publisher', 'name': '北京古鲁营销'}]",,,0,"{'1': -1, '2': -1, '3': -1, '4': -1, '5': -1}",[]
231557,飞车大师,['竞速'],"[{'type': 'publisher', 'name': '飞鸟与鱼'}, {'type': 'author', 'name': 'SayGames'}]",,,0,"{'1': 4, '2': 0, '3': 0, '4': 1, '5': 4}",[]
214575,终极赛车狂飙,['竞速'],"[{'type': 'publisher', 'name': '北京古鲁营销'}]",,,0,"{'1': 12, '2': 0, '3': 0, '4': 0, '5': 0}",[]
42272,堵车,"['竞速', '赛车', '卡通', '休闲']","[{'type': 'developer', 'name': 'UncleCiba'}]",,,0,"{'1': 0, '2': 0, '3': 6, '4': 6, '5': 10}",[]
